"Table 1-- Individual Income Tax Returns: Selected Income and Tax Items by State, ZIP Code, and Size of Adjusted Gross Income, Tax Year 1998",,,,,,,,,,,,,,,,,,
(Money amounts in thousands of dollars),,,,,,,,,,,,,,,,,,
WASHINGTON           ,,,,,,,,,,,,,,,,,,
,,      Number of Exemptions      ,,,Salaries and Wages   ,,Taxable Interest,,Earned Income Credit  ,,Total Tax,,Schedule C,,Schedule F  ,, Schedule A Deductions ,
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,          ,          ,            ,          ,          ,          ,          ,          ,            
98637                ,61,113,25,"1,698",42,887,38,67,**        ,**        ,49,196,20,20,--        ,--        ,12,125
"Under $10,000        ",14,25,8,58,11,67,**        ,**        ,**        ,**        ,**        ,**          ,**        ,**        ,--        ,--        ,--        ,--          
"$10,000 under $25,000",18,33,6,314,13,155,*       13,*       12,**        ,**        ,*       20,*         20,*       20,*       20,--        ,--        ,**        ,**          
"$25,000 under $50,000",18,34,8,614,*       18,*        665,14,34,--        ,--        ,18,66,**        ,**        ,--        ,--        ,*       12,*        125
"$50,000 or more      ",11,21,3,712,**        ,**          ,11,21,--        ,--        ,11,110,**        ,**        ,--        ,--        ,**        ,**          
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,          ,          ,            ,          ,          ,          ,          ,          ,            
98638                ,567,"1,146",331,"18,269",438,"12,794",346,887,64,101,456,"2,085",121,152,27,29,114,"1,437"
"Under $10,000        ",124,130,28,383,89,394,46,46,25,31,41,15,17,28,**        ,**        ,**        ,**          
"$10,000 under $25,000",141,260,67,"2,306",90,"1,244",76,245,*       39,*       70,116,138,37,40,*       16,*       17,*       20,*        265
"$25,000 under $50,000",183,421,128,"6,764",156,"5,210",124,272,**        ,**        ,180,657,37,50,**        ,**        ,40,465
"$50,000 or more      ",119,335,108,"8,816",103,"5,946",100,324,--        ,--        ,119,"1,275",30,34,11,12,54,707
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,          ,          ,            ,          ,          ,          ,          ,          ,            
98639                ,255,549,184,"8,968",216,"6,631",155,395,26,41,214,975,34,39,--        ,--        ,68,846
"Under $10,000        ",51,39,12,243,43,197,20,29,10,14,23,7,*       11,*       12,--        ,--        ,**        ,**          
"$10,000 under $25,000",60,103,26,"1,026",46,662,33,119,*       16,*       27,49,68,**        ,**        ,--        ,--        ,**        ,**          
"$25,000 under $50,000",83,219,73,"3,049",71,"2,294",55,108,**        ,**        ,81,271,*       23,*       27,--        ,--        ,*       33,*        400
"$50,000 or more      ",61,188,73,"4,650",56,"3,478",47,139,--        ,--        ,61,629,**        ,**        ,--        ,--        ,35,446
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,          ,          ,            ,          ,          ,          ,          ,          ,            
98640                ,"1,516","2,852",576,"45,547",930,"19,177","1,000","3,897",227,352,"1,131","5,322",219,267,**        ,**        ,329,"4,506"
"Under $10,000        ",367,542,135,"1,582",256,"1,293",154,217,140,160,102,38,55,68,**        ,**        ,20,209
"$10,000 under $25,000",522,970,190,"8,609",282,"3,647",343,845,*       87,*      192,408,418,59,73,--        ,--        ,78,879
"$25,000 under $50,000",382,811,167,"13,620",245,"6,719",285,880,**        ,**        ,376,"1,328",59,76,--        ,--        ,100,"1,163"
"$50,000 or more      ",245,529,84,"21,736",147,"7,518",218,"1,955",--        ,--        ,245,"3,538",46,50,**        ,**        ,131,"2,255"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,          ,          ,            ,          ,          ,          ,          ,          ,            
98641                ,97,166,8,"4,366",51,"1,800",81,223,**        ,**        ,81,681,23,30,**        ,**        ,44,657
"Under $10,000        ",15,21,1,40,**        ,**          ,**        ,**        ,**        ,**        ,**        ,**          ,**        ,**        ,--        ,--        ,**        ,**          
"$10,000 under $25,000",31,50,3,544,*       20,*        147,*       34,*       65,**        ,**        ,*       31,*         30,*       23,*       30,--        ,--        ,**        ,**          
"$25,000 under $50,000",24,42,1,886,12,358,21,51,--        ,--        ,23,94,**        ,**        ,**        ,**        ,*       23,*        308
"$50,000 or more      ",27,53,3,"2,896",19,"1,295",26,107,--        ,--        ,27,557,**        ,**        ,**        ,**        ,21,349
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,          ,          ,            ,          ,          ,          ,          ,          ,            
98642                ,"5,101","10,732","3,464","359,229","4,168","183,465","3,555","17,247",382,556,"4,345","64,809",889,"1,054",257,271,"2,286","41,516"
"Under $10,000        ",986,735,144,806,747,"3,735",467,521,153,172,451,162,107,129,27,28,71,"1,021"
"$10,000 under $25,000","1,035","1,705",428,"17,609",764,"12,032",558,"1,095",198,370,860,"1,149",131,158,41,41,182,"2,228"
"$25,000 under $50,000","1,118","2,478",780,"40,946",932,"30,513",755,"1,606",31,14,"1,080","3,814",216,258,42,44,484,"6,476"
"$50,000 or more      ","1,962","5,814","2,112","299,868","1,725","137,185","1,775","14,025",--        ,--        ,"1,954","59,684",435,509,147,158,"1,549","31,791"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,          ,          ,            ,          ,          ,          ,          ,          ,            
98643                ,170,352,107,"5,273",124,"3,337",121,428,17,24,130,571,32,36,14,14,38,497
"Under $10,000        ",46,46,8,162,32,148,26,59,**        ,**        ,15,4,*       16,*       18,**        ,**        ,**        ,**          
"$10,000 under $25,000",45,88,25,818,27,461,28,105,*       17,*       24,38,52,**        ,**        ,*       14,*       14,*       19,*        234
"$25,000 under $50,000",39,109,39,"1,424",34,984,30,119,**        ,**        ,37,116,*       16,*       18,**        ,**        ,**        ,**          
"$50,000 or more      ",40,109,35,"2,869",31,"1,744",37,145,--        ,--        ,40,399,**        ,**        ,**        ,**        ,19,263
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,          ,          ,            ,          ,          ,          ,          ,          ,            
98644                ,393,710,186,"12,766",298,"6,294",219,"1,057",75,114,293,"1,642",70,82,**        ,**        ,79,"1,220"
"Under $10,000        ",116,126,31,378,89,412,41,39,36,42,37,11,16,19,--        ,--        ,**        ,**          
"$10,000 under $25,000",119,230,68,"2,010",86,"1,253",58,201,*       39,*       72,98,128,27,32,**        ,**        ,*       22,*        201
"$25,000 under $50,000",101,214,51,"3,708",80,"2,477",70,187,**        ,**        ,101,388,15,17,**        ,**        ,23,230
"$50,000 or more      ",57,140,36,"6,670",43,"2,152",50,630,--        ,--        ,57,"1,115",12,14,--        ,--        ,34,789
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,          ,          ,            ,          ,          ,          ,          ,          ,            
98645                ,403,893,293,"14,821",346,"11,328",259,449,53,69,330,"1,605",40,45,12,13,121,"1,560"
"Under $10,000        ",73,78,23,368,63,260,33,26,20,22,24,8,*       11,*       13,**        ,**        ,**        ,**          
"$10,000 under $25,000",96,185,50,"1,694",74,"1,115",50,110,*       33,*       47,73,79,**        ,**        ,*       12,*       13,*       18,*        235
"$25,000 under $50,000",126,330,124,"4,679",108,"3,601",83,180,**        ,**        ,125,410,*       29,*       32,**        ,**        ,42,436
"$50,000 or more      ",108,300,96,"8,080",101,"6,352",93,133,--        ,--        ,108,"1,108",**        ,**        ,**        ,**        ,61,889
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,          ,          ,            ,          ,          ,          ,          ,          ,            
98647                ,160,338,109,"4,131",130,"3,286",78,193,32,50,115,468,33,45,17,17,27,391
"Under $10,000        ",53,77,20,95,40,222,25,15,18,22,20,12,*       18,*       25,**        ,**        ,**        ,**          
"$10,000 under $25,000",38,77,29,614,29,428,14,37,*       14,*       28,29,31,**        ,**        ,**        ,**        ,**        ,**          
"$25,000 under $50,000",46,118,35,"1,683",41,"1,369",23,66,**        ,**        ,43,147,*       15,*       20,*       17,*       17,*       27,*        391
"$50,000 or more      ",23,66,25,"1,739",20,"1,267",16,75,--        ,--        ,23,278,**        ,**        ,**        ,**        ,**        ,**          
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,          ,          ,            ,          ,          ,          ,          ,          ,            
98648                ,"1,264","2,507",794,"44,565","1,069","33,996",734,"2,016",174,261,995,"6,389",183,198,15,17,344,"5,189"
"Under $10,000        ",313,313,79,-9,256,"1,717",99,118,95,112,106,52,26,28,**        ,**        ,**        ,**          
"$10,000 under $25,000",314,555,155,"5,383",244,"3,595",168,295,60,138,264,361,46,50,**        ,**        ,*       47,*        903
"$25,000 under $50,000",364,884,296,"13,216",326,"10,525",226,421,19,11,353,"1,197",63,70,*       15,*       17,119,"1,328"
"$50,000 or more      ",273,755,264,"25,975",243,"18,159",241,"1,182",--        ,--        ,272,"4,779",48,50,**        ,**        ,178,"2,958"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,          ,          ,            ,          ,          ,          ,          ,          ,            
98649                ,392,874,312,"12,878",345,"10,453",235,375,61,95,302,"1,398",54,60,17,17,85,"1,199"
"Under $10,000        ",98,124,38,259,83,402,35,12,38,44,31,11,**        ,**        ,**        ,**        ,*       10,*        114
"$10,000 under $25,000",82,162,50,"1,419",64,941,47,88,23,51,62,87,*       18,*       22,**        ,**        ,**        ,**          
"$25,000 under $50,000",120,302,112,"4,447",114,"4,006",73,92,--        ,--        ,118,396,19,20,*       17,*       17,31,353
"$50,000 or more      ",92,286,112,"6,753",84,"5,104",80,183,--        ,--        ,91,904,17,18,**        ,**        ,44,732
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,          ,          ,            ,          ,          ,          ,          ,          ,            
98650                ,344,745,256,"11,775",277,"7,940",220,620,50,83,268,"1,667",92,108,33,34,78,"1,183"
"Under $10,000        ",78,85,28,-401,58,320,29,29,18,29,31,16,21,24,**        ,**        ,**        ,**          
"$10,000 under $25,000",94,202,74,"1,535",72,"1,050",48,118,*       32,*       54,69,96,24,28,*       18,*       19,*       15,*        179
"$25,000 under $50,000",100,267,98,"3,656",86,"2,754",80,175,**        ,**        ,96,316,22,26,**        ,**        ,26,330
"$50,000 or more      ",72,191,56,"6,985",61,"3,816",63,298,--        ,--        ,72,"1,239",25,30,15,15,37,674
